TIMESTAMP	BYTES	TYPE	IP_SRC	URL	CATEGORIES	USER	USER_AGENT	REFERRER	METHOD	ACTION	RESULT_CODE	DOMAIN
continuous	continuous	discrete	string	string	string	string	string	string	string	string	string	string
		class	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
1464158376.0	3531.0		192.168.0.58	http://www.lemonde.fr/famille-vie-privee/article/2016/05/18/levee-de-boucliers-contre-le-divorce-sans-juge_4921129_1654468.html	News/Media	user_1068	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	-	GET	OBSERVED	200	
1464158379.0	3627.0		192.168.0.58	http://sport24.lefigaro.fr/bundles/figarolivescore/images/logos/football/ligue-europa.png	News/Media	user_1068	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://sport24.lefigaro.fr/football/live/ligue-europa/2015/851535/liverpool-fc-seville	GET	OBSERVED	200	
1464158379.0	653.0		192.168.0.58	http://sport24.lefigaro.fr/bundles/figarolivescore/images/logos/football/ligue-2.png	News/Media	user_1068	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://sport24.lefigaro.fr/football/live/ligue-europa/2015/851535/liverpool-fc-seville	GET	OBSERVED	200	
1464158379.0	653.0		192.168.0.58	http://sport24.lefigaro.fr/bundles/figarolivescore/images/logos/football/ligue-1.png	News/Media	user_1068	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://sport24.lefigaro.fr/football/live/ligue-europa/2015/851535/liverpool-fc-seville	GET	OBSERVED	200	
1464158379.0	3634.0		192.168.0.58	http://sport24.lefigaro.fr/bundles/figarolivescore/images/logos/football/ligue-des-champions.png	News/Media	user_1068	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://sport24.lefigaro.fr/football/live/ligue-europa/2015/851535/liverpool-fc-seville	GET	OBSERVED	200	
1464158379.0	625.0		192.168.0.58	http://sport24.lefigaro.fr/medias/livescore/club/t14.png	News/Media	user_1068	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://sport24.lefigaro.fr/football/live/ligue-europa/2015/851535/liverpool-fc-seville	GET	OBSERVED	200	
1464158379.0	508.0		192.168.0.58	http://a.f1g.fr/h/assets-components/header-footer/sport-collapse.svg	Business/Economy	user_1068	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://sport24.lefigaro.fr/football/live/ligue-europa/2015/851535/liverpool-fc-seville	GET	OBSERVED	304	
1464158379.0	626.0		192.168.0.58	http://sport24.lefigaro.fr/medias/livescore/club/t179.png	News/Media	user_1068	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://sport24.lefigaro.fr/football/live/ligue-europa/2015/851535/liverpool-fc-seville	GET	OBSERVED	200	
