TIMESTAMP	BYTES	TYPE	IP_SRC	URL	CATEGORIES	USER	USER_AGENT	REFERRER	METHOD	ACTION	RESULT_CODE	DOMAIN
1462944411.0	972.0		192.168.0.9	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	DENIED	407	
1462944411.0	6841.0		192.168.0.9	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_783	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462944585.0	1007.0		192.168.0.39	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_808	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462945647.0	1016.0		192.168.0.181	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	DENIED	407	
1462945647.0	4953.0		192.168.0.181	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_730	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462945806.0	1422.0		192.168.0.155	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_732	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462946830.0	1078.0		192.168.0.236	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&vrn=1&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aer	Whitelist_Enterprise;Web Ads/Analytics	user_775	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462946962.0	1299.0		192.168.0.228	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462947150.0	1285.0		192.168.0.134	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&vrn=1&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aer	Whitelist_Enterprise;Web Ads/Analytics	user_732	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462947270.0	969.0		192.168.0.38	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_743	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462947300.0	976.0		192.168.0.134	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&vrn=1&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aer	Whitelist_Enterprise;Web Ads/Analytics	user_732	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462947366.0	976.0		192.168.0.134	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&vrn=1&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aer	Whitelist_Enterprise;Web Ads/Analytics	user_732	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462947422.0	968.0		192.168.0.204	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_725	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462947483.0	1029.0		192.168.0.156	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&vrn=1&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aer	Whitelist_Enterprise;Web Ads/Analytics	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	DENIED	407	
1462947483.0	4206.0		192.168.0.156	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&vrn=1&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aer	Whitelist_Enterprise;Web Ads/Analytics	user_1111	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462948001.0	1035.0		192.168.0.131	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_783	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462948049.0	1007.0		192.168.0.182	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_916	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462948052.0	1382.0		192.168.0.196	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_769	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462948101.0	1037.0		192.168.0.82	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&vrn=1&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aer	Whitelist_Enterprise;Web Ads/Analytics	user_728	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462948399.0	1301.0		192.168.0.125	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_771	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462948444.0	570.0		192.168.0.14	http://static4.pagesjaunes.fr/media/ugc/viveonis_fonbeauzard_viveonis_toulouse_activites_075812326?w=135&h=70	Reference	user_736	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.pagesjaunes.fr/trouverlesprofessionnels/afficherLesAvis.do?codeEtablissement=55870231&codeRubrique=50150600&idLocalite=L03118600	GET	OBSERVED	200	
1462948544.0	1285.0		192.168.0.134	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&vrn=1&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aer	Whitelist_Enterprise;Web Ads/Analytics	user_732	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462948716.0	1279.0		192.168.0.50	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_786	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462949181.0	991.0		192.168.0.68	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_870	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462949226.0	1006.0		192.168.0.5	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	DENIED	407	
1462949226.0	4923.0		192.168.0.5	http://logp7.xiti.com/hit.xiti?s=225855&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&tag=quotidien-des-usines-midi-pyrenees-aeronautique-airbus-l-usine-de-l-aero-l-ae	Whitelist_Enterprise;Web Ads/Analytics	user_729	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462949474.0	1011.0		192.168.0.56	http://logp7.xiti.com/hit.xiti?s=225855&idclient=160411085112953655-NO&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&vrn=1&tag=quotidien-des-usines-midi-pyrenees-aeron	Whitelist_Enterprise;Web Ads/Analytics	user_170	Mozilla/5.0 (BB10; Touch) AppleWebKit/537.35+ (KHTML, like Gecko) Version/10.3.2.2876 Mobile Safari/537.35+	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	DENIED	407	
1462949488.0	1103.0		192.168.0.56	http://logp7.xiti.com/hit.xiti?s=225855&idclient=160411085112953655-NO&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&vrn=1&tag=quotidien-des-usines-midi-pyrenees-aeron	Whitelist_Enterprise;Web Ads/Analytics	user_170	Mozilla/5.0 (BB10; Touch) AppleWebKit/537.35+ (KHTML, like Gecko) Version/10.3.2.2876 Mobile Safari/537.35+	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	DENIED	407	
1462949490.0	1547.0		192.168.0.56	http://logp7.xiti.com/hit.xiti?s=225855&idclient=160411085112953655-NO&s2=2&p=article::l_usine_de_l_aero::390777-a_toulouse_airbus_s_apprete_a_accueillir_une_nouvelle_activite_d_amenagement_cabine_des_a320&vrn=1&tag=quotidien-des-usines-midi-pyrenees-aeron	Whitelist_Enterprise;Web Ads/Analytics	user_1120	Mozilla/5.0 (BB10; Touch) AppleWebKit/537.35+ (KHTML, like Gecko) Version/10.3.2.2876 Mobile Safari/537.35+	http://www.usinenouvelle.com/article/a-toulouse-airbus-s-apprete-a-accueillir-une-nouvelle-activite-d-amenagement-cabine-des-a320.N390777	GET	OBSERVED	403	
1462949598.0	566.0		192.168.0.12	http://www.galahotels.com/Content/theme/css/reset.css?par=753529168	Business/Economy	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.galahotels.com/en/Hotel/france_3/toulouse_6222/best_western_toulouse_airport_1020135?gclid=CKrFu_i30cwCFQkq0wodx4YFug	GET	DENIED	407	
1462949598.0	565.0		192.168.0.12	http://www.galahotels.com/Content/theme/css/main.css?par=753529168	Business/Economy	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.galahotels.com/en/Hotel/france_3/toulouse_6222/best_western_toulouse_airport_1020135?gclid=CKrFu_i30cwCFQkq0wodx4YFug	GET	DENIED	407	
1462949598.0	595.0		192.168.0.12	http://www.galahotels.com/Content/theme/images/blitzer/jquery-ui-1.8.16.custom.css?par=753529168	Business/Economy	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.galahotels.com/en/Hotel/france_3/toulouse_6222/best_western_toulouse_airport_1020135?gclid=CKrFu_i30cwCFQkq0wodx4YFug	GET	DENIED	407	
1462949598.0	565.0		192.168.0.12	http://www.galahotels.com/Content/theme/css/home.css?par=753529168	Business/Economy	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.galahotels.com/en/Hotel/france_3/toulouse_6222/best_western_toulouse_airport_1020135?gclid=CKrFu_i30cwCFQkq0wodx4YFug	GET	DENIED	407	
1462949598.0	586.0		192.168.0.12	http://www.galahotels.com/Content/theme/promotions/topbanner/css/xmas.css?par=753529168	Business/Economy	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.galahotels.com/en/Hotel/france_3/toulouse_6222/best_western_toulouse_airport_1020135?gclid=CKrFu_i30cwCFQkq0wodx4YFug	GET	DENIED	407	
1462949598.0	567.0		192.168.0.12	http://www.galahotels.com/Content/theme/css/search.css?par=753529168	Business/Economy	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.galahotels.com/en/Hotel/france_3/toulouse_6222/best_western_toulouse_airport_1020135?gclid=CKrFu_i30cwCFQkq0wodx4YFug	GET	DENIED	407	
1462949598.0	584.0		192.168.0.12	http://www.galahotels.com/Content/theme/js/modal.js?par=753529168	Business/Economy	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.galahotels.com/en/Hotel/france_3/toulouse_6222/best_western_toulouse_airport_1020135?gclid=CKrFu_i30cwCFQkq0wodx4YFug	GET	DENIED	407	
1462949598.0	588.0		192.168.0.12	http://www.galahotels.com/Content/theme/js/typeahead.js?par=753529168	Business/Economy	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.galahotels.com/en/Hotel/france_3/toulouse_6222/best_western_toulouse_airport_1020135?gclid=CKrFu_i30cwCFQkq0wodx4YFug	GET	DENIED	407	
1462949598.0	577.0		192.168.0.12	http://www.galahotels.com/Content/theme/css/detail-tempstyle.css?par=753529168	Business/Economy	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.galahotels.com/en/Hotel/france_3/toulouse_6222/best_western_toulouse_airport_1020135?gclid=CKrFu_i30cwCFQkq0wodx4YFug	GET	DENIED	407	
1462949598.0	584.0		192.168.0.12	http://www.galahotels.com/Content/theme/js/v2_V4.js?par=753529168	Business/Economy	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.galahotels.com/en/Hotel/france_3/toulouse_6222/best_western_toulouse_airport_1020135?gclid=CKrFu_i30cwCFQkq0wodx4YFug	GET	DENIED	407	
1462949598.0	594.0		192.168.0.12	http://www.galahotels.com/Content/theme/js/room.options_V4.js?par=753529168	Business/Economy	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.galahotels.com/en/Hotel/france_3/toulouse_6222/best_western_toulouse_airport_1020135?gclid=CKrFu_i30cwCFQkq0wodx4YFug	GET	DENIED	407	
